provincia,zona,titulo,precio_actual,metros,habitaciones,ascensor,planta,baños,cod_distrito,renta_neta_media_por_hogar
madrid,centro,"Piso en calle de Andrés Borrego, Malasaña-Universidad, Madrid",720000,126,5.0,N,3ª,1,01,44958
madrid,carabanchel,"Piso en Algaba, 28, San Isidro, Madrid",340000,136,1.0,N,SÓTANO,0,11,3635
madrid,centro,"Piso en calle de la Madera, 46, Malasaña-Universidad, Madrid",299000,53,1.0,N,BAJO,1,01,44958
madrid,chamartin,"Piso en calle de Apolonio Morales, Nueva España, Madrid",2750000,350,5.0,S,1ª,0,05,79274
madrid,chamartin,"Piso en avenida de Ramón y Cajal, Bernabéu-Hispanoamérica, Madrid",449000,67,1.0,S,2ª,0,05,79274
madrid,retiro,"Piso en calle de Espalter, Jerónimos, Madrid",3500000,254,3.0,S,6ª,0,03,64787
madrid,chamberi,"Piso en calle de la Santísima Trinidad, Trafalgar, Madrid",855000,97,3.0,S,1ª,0,07,65174
madrid,ciudad-lineal,"Piso en calle del Poeta Blas de Otero, 63, Ventas, Madrid",260000,85,2.0,N,2ª,0,15,46937
madrid,ciudad-lineal,"Piso en Costillares, Madrid",920000,179,4.0,S,9ª,0,15,46937
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",5400000,320,4.0,S,5ª,0,04,69147
madrid,centro,"Piso en calle de Fuencarral, Chueca-Justicia, Madrid",1079000,116,3.0,S,2ª,0,01,44958
madrid,chamberi,"Piso en calle de Almagro, Almagro, Madrid",4550000,380,5.0,S,3ª,0,07,65174
madrid,chamartin,"Piso en calle de San Julio, El Viso, Madrid",787000,109,2.0,N,BAJO,0,05,79274
madrid,chamberi,"Ático en calle de Zurbano, Almagro, Madrid",3400000,344,6.0,S,5ª,4,07,65174
madrid,chamberi,"Piso en calle de Fortuny, Almagro, Madrid",2960000,240,4.0,S,5ª,2,07,65174
madrid,moncloa,"Casa o chalet independiente en Valdemarín, Madrid",4300000,681,13.0,S,9ª,0,09,71711
madrid,puente-de-vallecas,"Ático en calle Trole, Palomeras sureste, Madrid",550000,118,3.0,S,9ª,0,13,32666
madrid,chamartin,"Estudio en calle General Zabala, 37, Ciudad Jardín, Madrid",435000,57,1.0,S,2ª,0,05,79274
madrid,barajas,"Piso en calle de Medina de Pomar, Aeropuerto, Madrid",269000,41,1.0,S,BAJO,0,21,58405
madrid,puente-de-vallecas,"Piso en calle del Puerto del Rey, Numancia, Madrid",285000,81,2.0,S,BAJO,0,13,32666
madrid,chamberi,"Piso en Almagro, Madrid",2900000,310,5.0,S,4ª,0,07,65174
madrid,chamartin,"Piso en calle de Gabriel Lobo, s/n, El Viso, Madrid",1070000,137,4.0,S,5ª,0,05,79274
madrid,puente-de-vallecas,"Dúplex en calle de Ibros, 1, Entrevías, Madrid",265000,133,3.0,S,BAJO,0,13,32666
madrid,villaverde,"Piso en calle Litos, 7, Los Ángeles, Madrid",72250,61,2.0,S,5ª,0,17,35011
madrid,hortaleza,"Ático en avenida de los Prunos, 5, Palomas, Madrid",830000,159,2.0,S,5ª,0,16,61472
madrid,san-blas,"Ático en calle de Isaac Ramos, 4 D, Simancas, Madrid",845000,207,4.0,S,6ª,0,20,44468
madrid,chamartin,"Piso en calle del Príncipe de Vergara, Ciudad Jardín, Madrid",1700000,175,3.0,S,2ª,0,05,79274
madrid,usera,"Piso en calle Teniente Compaired, s/n, Pradolongo, Madrid",226000,75,1.0,S,BAJO,2,12,34651
madrid,villa-de-vallecas,"Piso en Casco Histórico de Vallecas, Madrid",180000,52,3.0,N,BAJO,0,18,39836
madrid,centro,"Piso en Carnero, 4, Lavapiés-Embajadores, Madrid",250000,30,1.0,S,2ª,0,01,44958
madrid,san-blas,"Piso en calle de la Virgen de la Oliva, 61 bajo, Simancas, Madrid",287000,93,3.0,S,BAJO,0,20,44468
madrid,fuencarral,"Piso en La Paz, Madrid",680000,158,4.0,S,11ª,2,08,62385
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, 30, Goya, Madrid",740000,60,2.0,S,3ª,0,04,69147
madrid,villa-de-vallecas,"Dúplex en calle de las Eras Altas, Casco Histórico de Vallecas, Madrid",244500,54,2.0,N,3ª,1,18,39836
madrid,tetuan,"Piso en calle de Los Molinos, 13, Berruguete, Madrid",628000,107,1.0,N,BAJO,2,06,45762
madrid,latina,"Dúplex en calle Camarena, 181, Aluche, Madrid",230000,150,3.0,S,BAJO,0,10,38078
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",3015600,251,2.0,S,2ª,0,04,69147
madrid,carabanchel,"Piso en calle Girasol, Buena Vista, Madrid",229000,69,2.0,N,1ª,0,11,3635
madrid,centro,"Piso en plaza de Chueca, Chueca-Justicia, Madrid",950000,142,5.0,S,1ª,0,01,44958
madrid,ciudad-lineal,"Piso en plaza Riofrío, Quintana, Madrid",295000,62,2.0,N,4ª,0,15,46937
madrid,villaverde,"Piso en Villaverde Alto, Madrid",176000,66,2.0,N,1ª,0,17,35011
madrid,chamberi,"Piso en Trafalgar, Madrid",750000,126,3.0,N,4ª,0,07,65174
madrid,arganzuela,"Piso en paseo de las Delicias, Delicias, Madrid",410000,80,3.0,S,4ª,0,02,52857
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",2550000,305,5.0,S,3ª,3,04,69147
madrid,centro,"Dúplex en via Gran Vía, Malasaña-Universidad, Madrid",3700000,311,3.0,S,11ª,1,01,44958
madrid,centro,"Piso en Chueca-Justicia, Madrid",2200000,177,3.0,S,3ª,3,01,44958
madrid,barrio-de-salamanca,"Piso en calle de Rafael Juan y Seva, Fuente del Berro, Madrid",357900,51,1.0,N,1ª,0,04,69147
madrid,chamberi,"Piso en Almagro, Madrid",1050000,100,2.0,S,3ª,0,07,65174
madrid,ciudad-lineal,"Piso en plaza de la Ciudad de Salta, 1, Colina, Madrid",350000,58,2.0,S,BAJO,0,15,46937
madrid,san-blas,"Casa o chalet independiente en Rejas, Madrid",810000,340,6.0,S,2ª,0,20,44468
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",979000,97,2.0,S,2ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle de Diego de León, Castellana, Madrid",3150000,240,3.0,S,6ª,0,04,69147
madrid,carabanchel,"Piso en avenida de Carabanchel Alto, Buena Vista, Madrid",325000,100,4.0,N,BAJO,0,11,3635
madrid,fuencarral,"Piso en calle de Joaquín Lorenzo, Peñagrande, Madrid",470000,62,1.0,N,BAJO,0,08,62385
madrid,vicalvaro,"Piso en avenida Provisional Ahijones Berrocales, 62, Los Berrocales, Madrid",452600,102,3.0,S,1ª,0,19,4287
madrid,villaverde,"Piso en paseo de Alberto Palacios, 84, Villaverde Alto, Madrid",215000,65,2.0,N,BAJO,0,17,35011
madrid,centro,"Piso en calle del Olmo, Lavapiés-Embajadores, Madrid",260000,114,2.0,N,SÓTANO,0,01,44958
madrid,barrio-de-salamanca,"Piso en plaza de Manuel Becerra, Goya, Madrid",299900,38,1.0,S,3ª,0,04,69147
madrid,chamberi,"Piso en Vallehermoso, Madrid",448800,150,4.0,S,7ª,0,07,65174
madrid,fuencarral,"Piso en calle pico salvaguardia, 11, Peñagrande, Madrid",250000,58,2.0,S,2ª,0,08,62385
madrid,centro,"Piso en via Gran, Malasaña-Universidad, Madrid",3650000,362,3.0,S,10ª,0,01,44958
madrid,chamberi,"Ático en Gaztambide, Madrid",1310000,145,3.0,S,3ª,0,07,65174
madrid,ciudad-lineal,"Chalet adosado en calle Duquesa de Castrejón, 7, Colina, Madrid",940000,225,6.0,S,3ª,1,15,46937
madrid,usera,"Piso en Pradolongo, Madrid",320000,97,2.0,S,3ª,2,12,34651
madrid,centro,"Piso en calle de la Montera, 13, Sol, Madrid",1299000,193,4.0,S,4ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle de la Fuente del Berro, Goya, Madrid",1700000,150,3.0,S,2ª,1,04,69147
madrid,centro,"Piso en Chueca-Justicia, Madrid",3380000,346,5.0,S,2ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",739000,96,2.0,S,5ª,0,04,69147
madrid,villaverde,"Piso en Los Ángeles, Madrid",140000,50,1.0,S,BAJO,0,17,35011
madrid,tetuan,"Piso en Cuzco-Castillejos, Madrid",1290000,200,2.0,S,1ª,0,06,45762
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, Goya, Madrid",3200000,352,4.0,S,4ª,0,04,69147
madrid,carabanchel,"Piso en calle de los Mineros, Abrantes, Madrid",199000,65,3.0,N,3ª,0,11,3635
madrid,retiro,"Piso en calle del Doctor Esquerdo, Niño Jesús, Madrid",735900,107,2.0,S,4ª,0,03,64787
madrid,tetuan,"Piso en Bellas Vistas, Madrid",235000,30,1.0,S,BAJO,0,06,45762
madrid,barrio-de-salamanca,"Piso en calle de Juan Bravo, Lista, Madrid",1809000,144,3.0,S,1ª,0,04,69147
madrid,arganzuela,"Piso en calle de Méndez Álvaro, Palos de la Frontera, Madrid",215000,39,1.0,S,5ª,0,02,52857
madrid,retiro,"Ático en avenida del Mediterráneo, Estrella, Madrid",920000,153,3.0,S,7ª,0,03,64787
madrid,chamartin,"Piso en Castilla, Madrid",333000,43,1.0,S,BAJO,0,05,79274
madrid,chamartin,"Piso en Prosperidad, Madrid",540000,75,2.0,S,2ª,0,05,79274
madrid,hortaleza,"Chalet adosado en Conde Orgaz-Piovera, Madrid",1995000,324,4.0,S,2ª,0,16,61472
madrid,puente-de-vallecas,"Piso en calle de Uceda, Palomeras Bajas, Madrid",152500,61,1.0,S,2ª,1,13,32666
madrid,barrio-de-salamanca,"Piso en calle de Jorge Juan, Goya, Madrid",1353450,130,2.0,S,2ª,2,04,69147
madrid,barrio-de-salamanca,"Piso en calle de O'Donnell, Goya, Madrid",2000000,216,3.0,S,BAJO,0,04,69147
madrid,centro,"Ático en Huertas-Cortes, Madrid",1870000,146,4.0,S,6ª,0,01,44958
madrid,centro,"Piso en Huertas-Cortes, Madrid",380000,61,1.0,S,5ª,0,01,44958
madrid,retiro,"Piso en calle del Doctor Esquerdo, Niño Jesús, Madrid",600000,116,3.0,S,4ª,0,03,64787
madrid,tetuan,"Piso en calle de Eugenio, Ventilla-Almenara, Madrid",260000,47,2.0,N,1ª,1,06,45762
madrid,hortaleza,"Piso en calle de Mota del Cuervo, Canillas, Madrid",430000,95,3.0,S,6ª,0,16,61472
madrid,vicalvaro,"Piso en de Los Cerros, s/n, Los Cerros, Madrid",239381,109,3.0,S,2ª,0,19,4287
madrid,barrio-de-salamanca,"Ático en Goya, Madrid",900000,116,2.0,S,5ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",2400000,190,3.0,S,6ª,3,04,69147
madrid,ciudad-lineal,"Piso en Concepción, Madrid",240000,54,1.0,S,5ª,0,15,46937
madrid,carabanchel,"Piso en calle Durazno, 9, Puerta Bonita, Madrid",219600,63,1.0,S,BAJO,2,11,3635
madrid,tetuan,"Piso en calle de los Artistas, Cuatro Caminos, Madrid",390000,71,1.0,N,4ª,0,06,45762
madrid,tetuan,"Dúplex en Berruguete, Madrid",400000,100,3.0,S,1ª,0,06,45762
madrid,usera,"Piso en calle Padul, 12 de Octubre-Orcasur, Madrid",194400,116,3.0,S,3ª,2,12,34651
madrid,centro,"Piso en calle Reina, 31, Chueca-Justicia, Madrid",2220000,261,4.0,S,1ª,0,01,44958
madrid,moncloa,"Casa o chalet independiente en calle de Amorebieta, 27, El Plantío, Madrid",2900000,1122,7.0,S,2ª,0,09,71711
madrid,centro,"Piso en calle de Fuencarral, Chueca-Justicia, Madrid",1079000,130,3.0,S,2ª,0,01,44958
madrid,puente-de-vallecas,"Piso en calle jose serrano, San Diego, Madrid",135000,47,2.0,N,4ª,1,13,32666
madrid,chamberi,"Estudio en calle de Juan de Austria, 14, Trafalgar, Madrid",355000,40,2.0,N,4ª,0,07,65174
madrid,ciudad-lineal,"Piso en calle de San Marcelo, Ventas, Madrid",279900,60,2.0,S,5ª,0,15,46937
madrid,chamberi,"Piso en calle de Hilarión Eslava, Gaztambide, Madrid",2100000,265,5.0,S,2ª,0,07,65174
madrid,chamberi,"Piso en calle de Meléndez Valdés, Gaztambide, Madrid",1300000,200,5.0,S,1ª,3,07,65174
madrid,retiro,"Piso en calle del Alcalde Sainz de Baranda, Ibiza, Madrid",788000,101,3.0,S,7ª,0,03,64787
madrid,san-blas,"Chalet pareado en Salvador, Madrid",1750000,498,9.0,N,3ª,0,20,44468
madrid,carabanchel,"Piso en calle Recesvinto, 84, San Isidro, Madrid",151000,79,4.0,N,3ª,0,11,3635
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",1199000,104,2.0,S,3ª,0,04,69147
madrid,barrio-de-salamanca,"Casa o chalet independiente en calle de Cartagena, 110, Guindalera, Madrid",260000,61,2.0,S,2ª,0,04,69147
madrid,centro,"Piso en plaza de Oriente, Palacio, Madrid",1995000,195,4.0,S,2ª,0,01,44958
madrid,centro,"Estudio en Lavapiés-Embajadores, Madrid",179000,23,3.0,N,3ª,0,01,44958
madrid,puente-de-vallecas,"Piso en calle de Esteban Carros, 59, Entrevías, Madrid",196000,95,3.0,N,BAJO,0,13,32666
madrid,tetuan,"Ático en calle de Villaamil, 68, Berruguete, Madrid",393000,76,1.0,S,4ª,0,06,45762
madrid,chamartin,"Piso en El Viso, Madrid",2550000,328,5.0,S,4ª,0,05,79274
madrid,villaverde,"Piso en calle Talco, 82, Villaverde Alto, Madrid",345500,122,3.0,S,4ª,0,17,35011
madrid,chamberi,"Piso en calle de Raimundo Fernández Villaverde, Nuevos Ministerios-Ríos Rosas, Madrid",615000,83,2.0,S,5ª,0,07,65174
madrid,usera,"Piso en calle de Marcelo Usera, Zofío, Madrid",245000,92,3.0,S,BAJO,0,12,34651
madrid,moratalaz,"Piso en calle de Félix Rodríguez de la Fuente, Media Legua, Madrid",340000,90,3.0,S,2ª,2,14,42823
madrid,chamartin,"Piso en calle de Colombia, 52, Bernabéu-Hispanoamérica, Madrid",366000,147,1.0,S,BAJO,0,05,79274
madrid,barajas,"Piso en calle Bariloche, 7, Campo de las Naciones-Corralejos, Madrid",375000,80,1.0,S,2ª,0,21,58405
madrid,retiro,"Piso en Ibiza, Madrid",3675000,355,3.0,S,1ª,0,03,64787
madrid,carabanchel,"Piso en avenida de Carabanchel Alto, 25, Buena Vista, Madrid",260000,72,2.0,S,1ª,0,11,3635
madrid,centro,"Ático en Sol, Madrid",2460000,139,2.0,S,5ª,0,01,44958
madrid,hortaleza,"Piso en Pinar del Rey, Madrid",420000,100,2.0,N,BAJO,0,16,61472
madrid,centro,"Piso en Sol, Madrid",424900,53,2.0,S,6ª,0,01,44958
madrid,centro,"Piso en calle del Dos de Mayo, Malasaña-Universidad, Madrid",385000,44,1.0,S,1ª,0,01,44958
madrid,villaverde,"Piso en calle de Benimamet, San Cristóbal, Madrid",165000,60,3.0,N,2ª,0,17,35011
madrid,barrio-de-salamanca,"Piso en calle de Bocángel, Fuente del Berro, Madrid",690000,104,3.0,S,1ª,0,04,69147
madrid,carabanchel,"Piso en calle Batalla de Torrijos, 21, Vista Alegre, Madrid",180000,47,2.0,N,2ª,0,11,3635
madrid,villaverde,"Piso en calle la Dolorosa, Los Ángeles, Madrid",277000,105,4.0,S,2ª,0,17,35011
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",2100000,150,2.0,S,5ª,1,04,69147
madrid,moncloa,"Ático en avenida de Europa, Aravaca, Madrid",995000,250,2.0,N,1ª,0,09,71711
madrid,barrio-de-salamanca,"Piso en calle de Alcalá, Goya, Madrid",999000,125,3.0,S,1ª,0,04,69147
madrid,usera,"Piso en Orcasitas, Madrid",269000,115,4.0,S,4ª,0,12,34651
madrid,retiro,"Piso en Ibiza, Madrid",1750000,217,3.0,S,5ª,0,03,64787
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1490000,137,3.0,S,3ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, 55, Castellana, Madrid",2200000,148,3.0,S,5ª,0,04,69147
madrid,carabanchel,"Piso en calle del Halcón, Vista Alegre, Madrid",349900,150,2.0,S,BAJO,0,11,3635
madrid,moncloa,"Piso en de Evangelina Sobredo Galanes, s/n, Valdemarín, Madrid",548125,68,1.0,S,BAJO,0,09,71711
madrid,chamartin,"Piso en El Viso, Madrid",1150000,150,4.0,S,9ª,0,05,79274
madrid,chamberi,"Piso en paseo de la Castellana, Almagro, Madrid",3900000,266,4.0,S,3ª,0,07,65174
madrid,barrio-de-salamanca,"Piso en calle de Castelló, Recoletos, Madrid",1490000,120,3.0,S,1ª,0,04,69147
madrid,chamartin,"Piso en Nueva España, Madrid",985000,116,1.0,S,2ª,0,05,79274
madrid,moncloa,"Chalet adosado en calle de Rafael Villa, 5 ----b, El Plantío, Madrid",762000,263,3.0,S,6ª,0,09,71711
madrid,retiro,"Ático en calle de Lope de Rueda, 33, Ibiza, Madrid",750000,80,2.0,S,6ª,1,03,64787
madrid,latina,"Piso en calle Camarena, 275, Aluche, Madrid",516042,265,3.0,S,BAJO,0,10,38078
madrid,chamartin,"Piso en avenida de América, Prosperidad, Madrid",899000,138,4.0,S,7ª,0,05,79274
madrid,fuencarral,"Casa o chalet independiente en calle del Cerro Minguete, Arroyo del Fresno, Madrid",2440000,567,8.0,N,1ª,0,08,62385
madrid,carabanchel,"Piso en San Isidro, Madrid",365000,113,4.0,N,1ª,0,11,3635
madrid,centro,"Estudio en calle Provisiones, Lavapiés-Embajadores, Madrid",270000,60,2.0,S,5ª,0,01,44958
madrid,arganzuela,"Piso en calle del General Lacy, 1, Palos de la Frontera, Madrid",819000,85,2.0,S,4ª,1,02,52857
madrid,chamberi,"Piso en calle de Palafox, 1, Trafalgar, Madrid",1000000,100,3.0,S,5ª,0,07,65174
madrid,centro,"Ático en calle de las Huertas, Huertas-Cortes, Madrid",1490000,178,2.0,S,4ª,0,01,44958
madrid,latina,"Dúplex en calle Guadarrama, 22, Puerta del Ángel, Madrid",460000,110,1.0,S,2ª,0,10,38078
madrid,puente-de-vallecas,"Ático en de los Robles, San Diego, Madrid",449000,51,2.0,S,3ª,0,13,32666
madrid,retiro,"Piso en calle de Abtao, Pacífico, Madrid",480000,90,2.0,S,3ª,2,03,64787
madrid,centro,"Piso en calle de San Onofre, Malasaña-Universidad, Madrid",290000,47,2.0,N,3ª,1,01,44958
madrid,barrio-de-salamanca,"Ático en plaza de la Independencia, 1, Recoletos, Madrid",6500000,300,4.0,S,5ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en Recoletos, Recoletos, Madrid",2900000,204,2.0,S,1ª,0,04,69147
madrid,hortaleza,"Piso en Conde Orgaz-Piovera, Madrid",550000,69,1.0,S,BAJO,0,16,61472
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1850000,205,4.0,S,4ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle de Iriarte, Guindalera, Madrid",365000,60,1.0,N,BAJO,1,04,69147
madrid,barrio-de-salamanca,"Piso en calle de Alcalá, Fuente del Berro, Madrid",684000,60,1.0,S,6ª,0,04,69147
madrid,tetuan,"Piso en Berruguete, Madrid",450000,78,2.0,S,4ª,0,06,45762
madrid,villa-de-vallecas,"Ático en calle de Villamayor de Santiago, Ensanche de Vallecas - La Gavia, Madrid",539000,140,3.0,S,5ª,2,18,39836
madrid,centro,"Piso en calle de la Palma, 39, Malasaña-Universidad, Madrid",230000,50,2.0,S,3ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle de Antonia Ruiz Soro, Guindalera, Madrid",1390000,220,4.0,S,5ª,5,04,69147
madrid,centro,"Piso en Huertas-Cortes, Madrid",1690000,300,3.0,S,2ª,0,01,44958
madrid,centro,"Piso en Sol, Madrid",515000,76,3.0,S,2ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle de Ayala, Recoletos, Madrid",1900000,188,3.0,S,2ª,0,04,69147
madrid,latina,"Piso en calle Rompedizo, 5, Águilas, Madrid",339000,83,3.0,S,6ª,2,10,38078
madrid,centro,"Piso en calle de la Sombrerería, Lavapiés-Embajadores, Madrid",499900,110,3.0,S,1ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, Goya, Madrid",1459000,97,2.0,S,1ª,0,04,69147
madrid,san-blas,"Estudio en calle de Julián Camarillo, 47, Simancas, Madrid",300000,82,2.0,S,1ª,0,20,44468
madrid,centro,"Dúplex en calle de Gerona, Sol, Madrid",340000,77,2.0,N,5ª,1,01,44958
madrid,centro,"Piso en calle del Príncipe, 16, Huertas-Cortes, Madrid",800000,130,3.0,S,4ª,2,01,44958
madrid,chamartin,"Piso en Bernabéu-Hispanoamérica, Madrid",720000,91,3.0,S,3ª,1,05,79274
madrid,fuencarral,"Piso en calle Islas Británicas, Tres Olivos - Valverde, Madrid",84000,27,1.0,N,2ª,0,08,62385
madrid,barrio-de-salamanca,"Piso en calle de Francisco Navacerrada, Guindalera, Madrid",179000,35,1.0,N,BAJO,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle de Goya, Goya, Madrid",1195000,125,2.0,S,1ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle Velázquez, Castellana, Madrid",2000000,200,4.0,S,4ª,0,04,69147
madrid,villaverde,"Estudio en calle Angosta, Villaverde Alto, Madrid",125000,50,1.0,N,BAJO,0,17,35011
madrid,latina,"Estudio en calle de Juan Tornero, Puerta del Ángel, Madrid",129000,28,1.0,N,BAJO,0,10,38078
madrid,centro,"Piso en Lavapiés-Embajadores, Madrid",298000,58,1.0,N,3ª,0,01,44958
madrid,centro,"Piso en calle de la Galería de Robles, Malasaña-Universidad, Madrid",290000,53,1.0,S,1ª,0,01,44958
madrid,chamartin,"Piso en avenida de Burgos, Castilla, Madrid",580000,128,3.0,S,7ª,0,05,79274
madrid,barajas,"Ático en calle Urano, 22, Casco Histórico de Barajas, Madrid",190000,52,1.0,N,3ª,0,21,58405
madrid,san-blas,"Piso en calle del Brocado, Amposta, Madrid",175000,54,3.0,N,BAJO,1,20,44468
madrid,latina,"Piso en calle de la Grandeza Española, Puerta del Ángel, Madrid",160000,46,1.0,N,SÓTANO,1,10,38078
madrid,centro,"Piso en calle de Preciados, Sol, Madrid",819000,91,2.0,S,5ª,0,01,44958
madrid,hortaleza,"Piso en calle de los Hermanos Gascón, Valdebebas - Valdefuentes, Madrid",377000,95,3.0,N,1ª,1,16,61472
madrid,carabanchel,"Piso en avenida de Nuestra Señora de Fátima, Vista Alegre, Madrid",435000,120,3.0,S,3ª,0,11,3635
madrid,centro,"Piso en calle de la Madera, Malasaña-Universidad, Madrid",460000,91,3.0,N,1ª,0,01,44958
madrid,tetuan,"Dúplex en travesía Huerta del Obispo, Berruguete, Madrid",239000,50,1.0,S,1ª,0,06,45762
madrid,tetuan,"Piso en calle de Huesca, Cuzco-Castillejos, Madrid",280000,58,2.0,N,2ª,1,06,45762
madrid,villaverde,"Piso en plaza Mayor de Villaverde, Villaverde Alto, Madrid",241000,78,1.0,N,BAJO,0,17,35011
madrid,chamberi,"Dúplex en paseo de San Francisco de Sales, 15, Vallehermoso, Madrid",1956130,284,4.0,S,9ª,0,07,65174
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",1725000,138,3.0,S,5ª,3,04,69147
madrid,ciudad-lineal,"Piso en San Pascual, Madrid",342000,87,2.0,S,SÓTANO,0,15,46937
madrid,moncloa,"Piso en calle de Artesa de Segre, Ciudad Universitaria, Madrid",490000,80,1.0,S,BAJO,1,09,71711
madrid,villa-de-vallecas,"Dúplex en Casco Histórico de Vallecas, Madrid",500000,130,3.0,S,3ª,0,18,39836
madrid,villa-de-vallecas,"Piso en calle de Peñaranda de Bracamonte, Ensanche de Vallecas - La Gavia, Madrid",489000,130,4.0,S,4ª,2,18,39836
madrid,centro,"Ático en glorieta de Ruiz Giménez, Malasaña-Universidad, Madrid",1150000,92,2.0,S,5ª,1,01,44958
madrid,ciudad-lineal,"Piso en calle de Llanos de Escudero, Pueblo Nuevo, Madrid",180000,64,1.0,N,BAJO,0,15,46937
madrid,tetuan,"Piso en Valdeacederas, Madrid",295000,52,2.0,N,BAJO,0,06,45762
madrid,tetuan,"Piso en calle Francisco Salas, 25, Bellas Vistas, Madrid",475000,95,2.0,S,1ª,0,06,45762
madrid,villaverde,"Ático en calle Ignacio Santos Vinuelas, 19, Los Rosales, Madrid",245000,47,1.0,S,3ª,0,17,35011
madrid,centro,"Piso en calle de la Ballesta, 20, Malasaña-Universidad, Madrid",399000,54,1.0,S,3ª,0,01,44958
madrid,tetuan,"Piso en Berruguete, Madrid",189000,39,1.0,N,BAJO,0,06,45762
madrid,tetuan,"Estudio en Bravo Murillo, 335, Valdeacederas, Madrid",421000,67,2.0,S,1ª,0,06,45762
madrid,ciudad-lineal,"Ático en calle Arturo Soria, 161, Colina, Madrid",2280000,313,2.0,S,5ª,0,15,46937
madrid,vicalvaro,"Ático en Los Berrocales, s/n, Los Berrocales, Madrid",462000,86,2.0,S,5ª,0,19,4287
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, Lista, Madrid",2400000,261,5.0,S,4ª,0,04,69147
madrid,centro,"Piso en calle de Zorrilla, s/n, Huertas-Cortes, Madrid",630000,65,1.0,S,4ª,0,01,44958
madrid,carabanchel,"Piso en avenida del Manzanares, San Isidro, Madrid",375000,77,3.0,S,1ª,0,11,3635
